"id","group","cb_number","branch_id","new_cb_number","sic_number","headquarters","cb_number_type","valid_from","sic_code","eurosic_code","language","short_name","long_name","home_address","postal_address","zip","location","phone","fax","telephone_code","country_code","postal_code","swift"
3023,"8","82967",0000,,829675,"8296","2",2009-11-21,"1","0","1","GE Money Bank","GE Money Bank AG","Weggisgasse 1 / Falkenplatz","Postfach","6000","Luzern 5","041 417 17 17",,,,"60-4979-1",
3024,"8","82968",0000,,829680,"8296","2",2009-11-21,"1","0","2","GE Money Bank","GE Money Bank AG","Avenue Ruchonnet 1","Case postale","1003","Lausanne","021 310 40 50",,,,"10-992-6",
3025,"8","82969",0000,,829691,"8296","2",2009-11-21,"1","0","2","GE Money Bank","GE Money Bank AG","Faubourg de l'Hôpital 1","Case postale","2001","Neuchâtel","032 723 59 80",,,,"20-246-1",
3026,"8","82971",0000,,829717,"8296","2",2009-11-21,"1","0","1","GE Money Bank","GE Money Bank AG","Dufourstrasse 12","Postfach","2500","Biel/Bienne 3","032 329 50 60",,,,"25-10053-0",
3027,"8","82972",0000,,829725,"8296","2",2009-11-21,"1","0","2","GE Money Bank","GE Money Bank AG","Avenue Léopold-Robert 25","Case postale","2301","Chaux-de-Fonds, La","032 911 10 20",,,,"23-921-0",
3028,"8","82973",0000,,829730,"8296","2",2009-11-21,"1","0","1","GE Money Bank","GE Money Bank AG","Hauptbahnhofstrasse 12","Postfach","4501","Solothurn","032 626 57 70",,,,"45-671-3",
3029,"8","82975",0000,,829756,"8296","2",2009-11-21,"1","0","3","GE Money Bank","GE Money Bank AG","Via E. Bossi 1","Casella postale","6901","Lugano","091 910 69 10",,,,"69-55-3",
3030,"8","82976",0000,,829764,"8296","2",2009-11-21,"1","0","2","GE Money Bank","GE Money Bank AG","Avenue des Mayennets 5","Case postale","1951","Sion/Sitten","027 329 26 40",,,,"19-178-9",
3031,"8","82977",0000,,829772,"8296","2",2009-11-21,"1","0","1","GE Money Bank","GE Money Bank AG","Schmidgasse 7","Postfach","8401","Winterthur","052 269 23 40",,,,"84-287-2",
3032,"8","82979",0000,,829793,"8296","2",2009-11-21,"1","0","1","GE Money Bank","GE Money Bank AG","Bahnhofstrasse 14","Postfach","5401","Baden","056 200 15 30",,,,"50-2655-7",
3033,"8","82981",0000,,829816,"8296","2",2009-12-01,"1","0","1","GE Money Bank","GE Money Bank AG","Jurastrasse 19","Postfach","4601","Olten","062 205 26 60",,,,"46-21-9",
3034,"8","82983",0000,,829832,"8296","2",2009-11-21,"1","0","1","GE Money Bank","GE Money Bank AG","Schaffhauserstrasse 315","Postfach 8218","8050","Zürich","044 312 67 00",,,,"80-11522-8",
3035,"8","82984",0000,,829848,"8296","2",2009-11-21,"1","0","1","GE Money Bank","GE Money Bank AG","Alexanderstrasse 18","Postfach 351","7001","Chur","081 257 13 90",,,,"70-805-4",
3036,"8","82986",0000,,829869,"8296","2",2009-11-21,"1","0","2","GE Money Bank","GE Money Bank AG","Rue Igor Stravinsky 2","Case postale 103","1820","Montreux 2","021 966 40 00",,,,"18-6140-7",
3037,"8","82994",0000,"8296",829949,"8296","1",2009-02-28,"1","0","3","GE Money Bank","GE Money Bank AG","Via Monda 2",,"6528","Camorino","091 850 41 13",,,,"*80-2233-0",
3038,"8","82995",0000,"8296",829957,"8296","1",2009-02-28,"1","0","2","GE Money Bank","GE Money Bank AG","Rue de l'industrie 58",,"1030","Bussigny","021 706 46 20",,,,"*80-2233-0",
3039,"8","82998",0000,,829981,"8296","2",2009-11-21,"1","0","1","GE Money Bank","GE Money Bank AG","Bändliweg 20",,"8048","Zürich","044 439 81 11","044 439 83 68",,,"*80-2233-0",
3040,"8","8300",0000,,083001,"8300","1",2009-11-21,"1","0","1","SLWynigen","Spar- und Leihkasse Wynigen AG",,"Postfach 180","3472","Wynigen","034 415 77 77",,,,"34-50-6",
3041,"8","8300",0001,,083001,"8300","3",1997-07-04,"1","0","1","SLWynigen","Spar- und Leihkasse Wynigen AG",,"Postfach","3473","Alchenstorf","034 415 11 03",,,,"*34-50-6",
3042,"8","8300",0002,,083001,"8300","3",1997-07-04,"1","0","1","SLWynigen","Spar- und Leihkasse Wynigen AG",,"Postfach","3423","Ersigen","034 445 74 09",,,,"*34-50-6",
3043,"8","8300",0003,,083001,"8300","3",1997-07-04,"1","0","1","SLWynigen","Spar- und Leihkasse Wynigen AG",,"Postfach","3412","Heimiswil","034 420 40 40",,,,"*34-50-6",
3044,"8","8300",0004,,083001,"8300","3",1997-07-04,"1","0","1","SLWynigen","Spar- und Leihkasse Wynigen AG",,"Postfach","3367","Ochlenberg","062 961 71 54",,,,"*34-50-6",
3045,"8","8307",0000,,083077,"8307","1",2009-11-21,"1","1","1","HYPI Lenzburg","Hypothekarbank Lenzburg AG","Bahnhofstrasse 2","Postfach","5600","Lenzburg 1","062 885 11 11","062 885 15 95",,,"50-69-8","HYPLCH22XXX"
3046,"8","8307",0001,,083077,"8307","3",2001-07-14,"1","1","1","HYPI Lenzburg","Hypothekarbank Lenzburg AG","Kreuzplatz","Postfach","5103","Wildegg","062 887 18 70","062 887 18 99",,,"*50-69-8",
3047,"8","8307",0002,,083077,"8307","3",2001-07-14,"1","1","1","HYPI Lenzburg","Hypothekarbank Lenzburg AG","Bahnhofstrasse 20","Postfach","5605","Dottikon","056 616 79 40","056 616 79 51",,,"*50-69-8",
3048,"8","8307",0003,,083077,"8307","3",2001-07-14,"1","1","1","HYPI Lenzburg","Hypothekarbank Lenzburg AG","Gärtliackerweg","Postfach","5502","Hunzenschwil","062 889 46 80","062 889 46 90",,,"*50-69-8",
3049,"8","8307",0004,,083077,"8307","3",2001-08-10,"1","1","1","HYPI Lenzburg","Hypothekarbank Lenzburg AG","Augustin Keller-Strasse 26","Postfach","5600","Lenzburg","062 885 16 10","062 885 16 14",,,"*50-69-8",
3050,"8","8307",0005,,083077,"8307","3",2001-07-14,"1","1","1","HYPI Lenzburg","Hypothekarbank Lenzburg AG","Hauptstrasse 37","Postfach","5616","Meisterschwanden","056 676 69 60","056 676 69 79",,,"*50-69-8",
3051,"8","8307",0006,,083077,"8307","3",2001-07-14,"1","1","1","HYPI Lenzburg","Hypothekarbank Lenzburg AG","Lenzburgerstr. 15 + Zentralplatz 2","Postfach","5507","Mellingen","056 481 86 20","056 481 86 21",,,"*50-69-8",
3052,"8","8307",0007,,083077,"8307","3",2001-07-14,"1","1","1","HYPI Lenzburg","Hypothekarbank Lenzburg AG","Hauptstrasse 16","Postfach","5702","Niederlenz","062 888 49 80","062 888 49 99",,,"*50-69-8",
3053,"8","8307",0008,,083077,"8307","3",2001-07-14,"1","1","1","HYPI Lenzburg","Hypothekarbank Lenzburg AG","Zentrum 1","Postfach","5452","Oberrohrdorf","056 485 99 00","056 485 99 08",,,"*50-69-8",
3054,"8","8307",0009,,083077,"8307","3",2001-07-14,"1","1","1","HYPI Lenzburg","Hypothekarbank Lenzburg AG","Mitteldorf 2","Postfach","5102","Rupperswil","062 889 28 00","062 889 28 03",,,"*50-69-8",
3055,"8","8307",0010,,083077,"8307","3",2001-07-14,"1","1","1","HYPI Lenzburg","Hypothekarbank Lenzburg AG","Seetalstrasse 47","Postfach","5703","Seon","062 769 78 40","062 769 78 69",,,"*50-69-8",
3056,"8","8307",0012,,083077,"8307","3",2011-12-03,"1","1","1","HYPI Lenzburg","Hypothekarbank Lenzburg AG","Postweg 1","Postfach","5034","Suhr","062 885 17 00","062 885 17 01",,,"*50-69-8","HYPLCH22XXX"
3057,"8","8307",0013,,083077,"8307","3",2012-01-28,"1","1","1","HYPI Lenzburg","Hypothekarbank Lenzburg AG","Hauptstrasse 40a","Postfach","5737","Menziken","062 885 11 90","062 885 11 91",,,"*50-69-8","HYPLCH22XXX"
3058,"8","8309",0000,,083090,"8309","1",2009-11-21,"3","3","2","SYZ & CO.","Banque Syz & Co SA","30, rue du Rhône","Case postale 5015","1211","Genève 11","022 819 09 09","022 819 09 00",,,"12-100616-5","SYCOCHGGXXX"
3059,"8","8326",0000,,083261,"8326","1",2009-11-21,"1","0","2","CEN","Caisse d'Epargne de Nyon société coopérative","Rue St-Jean 11","Case postale","1260","Nyon","022 994 77 77","022 994 77 75",,,"12-1517-9",
3060,"8","8327",0000,,083276,"8327","1",2010-11-25,"1","3","2","CEA","Caisse d'Epargne d'Aubonne Sociéte coopérative","Rue de l'Hôtel-de-Ville 21","Case postale 56","1170","Aubonne","021 821 12 60","021 808 79 42",,,"10-538-4","RBABCH22CEA"
3061,"8","8328",0000,"768",083284,"8328","2",2010-06-19,"1","0","2","Banque Cantonal","Banque Cantonale de Fribourg","Sommentier 8","Case postale 63","1687","Vuisternens-devant-Romont","026 655 12 28","026 655 12 68",,,"17-922-6",
3062,"8","8329",0000,,083292,"8329","1",2009-11-21,"1","0","1","EKS","Ersparniskasse Speicher","Hauptstrasse 21",,"9042","Speicher","071 344 10 66","071 344 41 22",,,"90-2730-7",
3063,"8","8330",0000,,083300,"8330","1",2009-11-21,"3","0","2","BPES SA","Banque Privée Espirito Santo SA","Avenue Général-Guisan 70 A","Case postale 107","1009","Pully","021 619 55 55","021 619 55 56",,,"10-1686-8","CFESCH22XXX"
3064,"8","8334",0000,,083342,"8334","1",2012-02-21,"1","3","1","SoBa","Baloise Bank SoBa AG","Amthausplatz 4",,"4500","Solothurn","058 285 33 33","058 285 03 33",,,"45-87-4","KBSOCH22XXX"
3065,"8","8334",0001,,083342,"8334","3",2012-02-21,"1","3","1","SoBa","Baloise Bank SoBa AG","Herrengasse 10",,"4710","Balsthal","058 285 33 33","058 285 03 20",,,"*45-87-4","KBSOCH22XXX"
3066,"8","8334",0002,,083342,"8334","3",2012-02-21,"1","3","1","SoBa","Baloise Bank SoBa AG","Dorfstrasse 41",,"2544","Bettlach","058 285 33 33","058 285 03 22",,,"*45-87-4","KBSOCH22XXX"
3067,"8","8334",0003,,083342,"8334","3",2012-02-21,"1","3","1","SoBa","Baloise Bank SoBa AG","Hauptstrasse 24",,"4562","Biberist","058 285 33 33","058 285 03 23",,,"*45-87-4","KBSOCH22XXX"
3068,"8","8334",0004,,083342,"8334","3",2012-02-21,"1","3","1","SoBa","Baloise Bank SoBa AG","Passwangstrasse 27",,"4226","Breitenbach","058 285 33 33","058 285 03 24",,,"*45-87-4","KBSOCH22XXX"
3069,"8","8334",0005,,083342,"8334","3",2012-02-24,"1","3","1","SoBa","Baloise Bank SoBa AG","Solothurnstrasse 8",,"4573","Lohn-Ammannsegg SO","058 285 33 33","058 285 03 30",,,"*45-87-4","KBSOCH22XXX"
3070,"8","8334",0007,,083342,"8334","3",2012-02-21,"1","3","1","SoBa","Baloise Bank SoBa AG","Bienkenstrasse 22",,"4702","Oensingen","058 285 33 33","058 285 03 31",,,"*45-87-4","KBSOCH22XXX"
3071,"8","8334",0008,,083342,"8334","3",2012-02-24,"1","3","1","SoBa","Baloise Bank SoBa AG","Froburgstrasse 4",,"4600","Olten","058 285 33 33","058 285 03 32",,,"*45-87-4","KBSOCH22XXX"
3072,"8","8334",0009,,083342,"8334","3",2012-02-21,"1","3","1","SoBa","Baloise Bank SoBa AG","Gösgerstrasse 2",,"5012","Schönenwerd","058 285 33 33","058 285 03 36",,,"*45-87-4","KBSOCH22XXX"
3073,"8","8334",0012,,083342,"8334","3",2012-02-21,"1","3","1","SoBa","Baloise Bank SoBa AG","Steinmattstrasse 26",,"4552","Derendingen","058 285 33 33","058 285 03 25",,,"*45-87-4","KBSOCH22XXX"
3074,"8","8334",0013,,083342,"8334","3",2012-02-21,"1","3","1","SoBa","Baloise Bank SoBa AG","Amthausstrasse",,"4143","Dornach","058 285 33 33","058 285 03 26",,,"*45-87-4","KBSOCH22XXX"
3075,"8","8334",0018,,083342,"8334","3",2012-02-21,"1","3","1","SoBa","Baloise Bank SoBa AG","Centralstrasse 8",,"2540","Grenchen","058 285 33 33","058 285 03 27",,,"*45-87-4","KBSOCH22XXX"
3076,"8","8334",0019,,083342,"8334","3",2012-02-21,"1","3","1","SoBa","Baloise Bank SoBa AG","Hauptstrasse 60",,"4566","Kriegstetten","058 285 33 33","058 285 03 29",,,"*45-87-4","KBSOCH22XXX"
3077,"8","8334",0021,,083342,"8334","3",2012-02-21,"1","3","1","SoBa","Baloise Bank SoBa AG","Bitziusstrasse 15",,"3360","Herzogenbuchsee","058 285 33 33","058 285 03 28",,,"*45-87-4","KBSOCH22XXX"
3078,"8","8334",0022,,083342,"8334","3",2012-02-24,"1","3","1","SoBa","Baloise Bank SoBa AG","Aeschengraben 25",,"4002","Basel","058 285 33 33","058 285 49 05",,,"*45-87-4","KBSOCH22XXX"
3079,"8","8334",0024,,083342,"8334","3",2012-02-21,"1","3","1","SoBa","Baloise Bank SoBa AG","Förrlibuckstrasse 10",,"8037","Zürich","058 285 33 33","058 285 57 49",,,"*45-87-4","KBSOCH22XXX"
3080,"8","8334",0025,,083342,"8334","3",2012-02-21,"1","3","1","SoBa","Baloise Bank SoBa AG","Spitalgasse 35",,"3011","Bern","058 285 33 33","058 285 03 21",,,"*45-87-4","KBSOCH22XXX"
3081,"8","8334",0026,,083342,"8334","3",2012-02-22,"1","3","1","SoBa","Baloise Bank SoBa AG","Rue Pichard 13",,"1002","Lausanne","058 285 33 33","058 285 49 04",,,"*45-87-4","KBSOCH22XXX"
3082,"8","8335",0000,,083358,"8335","1",2009-11-21,"1","1","1","LGT Bank","LGT Bank (Schweiz) AG","Lange Gasse 15","Postfach","4002","Basel","061 277 56 00","061 277 55 88",,,"40-7944-3","BLFLCHBBXXX"
3083,"8","8335",0001,,083358,"8335","3",2009-02-21,"1","1","1","LGT Bank","LGT Bank (Schweiz) AG","Spitalgasse 2",,"3001","Bern","031 326 73 10","031 326 73 33",,,"*40-7944-3","BLFLCHBBXXX"
3084,"8","8335",0002,,083358,"8335","3",2009-02-21,"1","1","3","LGT Bank","LGT Bank (Schweiz) AG","Via Bossi 9",,"6901","Lugano","091 912 69 69","091 912 69 70",,,"*40-7944-3","BLFLCHBBXXX"
3085,"8","8335",0003,,083358,"8335","3",2009-02-21,"1","1","1","LGT Bank","LGT Bank (Schweiz) AG","Glärnischstrasse 36",,"8022","Zürich","044 250 81 81","044 250 81 82",,,"*40-7944-3","BLFLCHBBXXX"
3086,"8","8335",0004,,083358,"8335","3",2009-02-21,"1","1","2","LGT Bank","LGT Bank (Schweiz) AG","Avenue C.F. Ramuz 43",,"1001","Lausanne","021 711 87 00","021 711 88 05",,,"*40-7944-3","BLFLCHBBXXX"
3087,"8","8335",0005,,083358,"8335","3",2009-02-21,"1","1","1","LGT Bank","LGT Bank (Schweiz) AG","Pilatusstrasse 41","Postfach","6002","Luzern","041 249 89 89","041 249 89 90",,,"*40-7944-3","BLFLCHBBXXX"
3088,"8","8346",0000,,083468,"8346","1",2009-11-21,"1","1","1","BACE","Banque Algérienne du Commerce Extérieur SA","Talacker 41","Postfach 7484","8023","Zürich","044 218 50 60","044 211 36 27",,,"80-10550-7","AEXTCHZZXXX"
3089,"8","8347",0000,,083473,"8347","1",2009-11-21,"1","0","1","SPARKASSE LEUK","Spar- und Leihkasse Leuk und Umgebung Genossenschaft","Schulhausstrasse 12",,"3953","Leuk Stadt","027 473 25 39","027 473 42 06",,,"19-3272-1",
3090,"8","8348",0000,,083489,"8348","1",2009-11-21,"1","0","2","CAISSE D'EP","Caisse d'Epargne et de Crédit Mutuel de Chermignon",,"Case postale 14","3971","Chermignon","027 483 44 51","027 483 43 51",,,"19-1720-2",
3091,"8","8349",0000,,083497,"8349","1",2009-11-21,"1","1","2","Caisse d'Epargn","Caisse d'Epargne Riviera, société coopérative","Avenue Paul-Ceresole 3","Case postale 300","1800","Vevey 1","021 925 80 25","021 925 80 20",,,"30-38248-4","CDDVCH21XXX"
3092,"8","8350",0000,,083502,"8350","1",2009-11-21,"3","0","1","SecurePost AG","SecurePost AG","Nordringstrasse 22",,"4702","Oensingen","058 448 14 07","058  667 32 80",,,,
3093,"8","8351",0000,,083518,"8351","1",2009-11-21,"3","0","2","SOS Glassey SA","SOS Surveillance Glassey SA","Place Centrale 9b-11",,"1920","Martigny","027 721 88 88","027 721 88 89",,,,
3094,"8","8352",0000,,083523,"8352","1",2009-12-01,"3","0","1","MAT Securities","MAT Securitas Express AG","Erlenstrasse 95","Postfach","4002","Basel","061 686 80 00","061 686 80 15",,,,
3095,"8","8353",0000,,083539,"8353","1",2009-11-22,"3","0","1","Loomis Schweiz","Loomis Schweiz SA","Glattalstrasse 519",,"8153","Rümlang","043 211 25 25","043 211 25 26",,,,
3096,"8","8355",0000,,083555,"8355","1",2009-11-22,"3","0","1","Brink's Schweiz","Brink's Schweiz AG",,"Postfach 34","8058","Zürich-Flughafen","044 800 30 70","044 800 30 71",,,,
3097,"8","8379",0000,,083799,"8379","1",2012-03-31,"3","0","2","QNB Banque","QNB Banque Privée (Suisse) SA","Rue des Alpes 3",,"1201","Genève","022 907 70 70","022 907 70 71",,,,"QNBACHGGXXX"
3098,"8","8380",0000,,083806,"8380","1",2012-02-01,"3","0","2","J.P. Morgan","J.P. Morgan (Suisse) SA","8, rue de la Confédération",,"1211","Genève 11","022 744 19 00","022 744 19 10",,,,"MGTCCHGGXXX"
3099,"8","8381",0000,,083814,"8381","1",2009-11-22,"3","0","1","FMCC Finance","FMCC Finance, Zweigniederlassung Wallisellen","Geerenstrasse 10","Postfach 545","8304","Wallisellen","043 233 24 00","043 233 20 50",,,,
3100,"8","8382",0000,,083822,"8382","1",2009-11-22,"1","3","1","Centrum Bank","Centrum Bank (Schweiz) AG","Bellerivestrasse 42","Postfach","8034","Zürich","044 233 31 33","044 233 31 22",,,"30-407504-3","CBZHCHZZXXX"
3101,"8","8383",0000,,083838,"8383","1",2009-12-05,"3","3","2","Univalor","Univalor Trust SA","14, Rue Kléberg",,"1201","Genève","022 908 36 00","022 908 36 60",,,,"UTSACHGGXXX"
3102,"8","8384",0000,,083843,"8384","1",2009-11-22,"3","0","2","Reyl","Reyl & Cie S.A.","Rue du Rhône 62",,"1204","Genève","022 816 80 00","022 816 80 01",,,,"REYLCHGGXXX"
3103,"8","8385",0000,,083859,"8385","1",2009-11-22,"3","3","2","NBK","NBK Banque Privée (Suisse) SA","Quai du Mont-Blanc 21","Case postale 1923","1211","Genève 1","022 906 43 43","022 906 43 99",,,"12-3511-8","NBOKCHGGXXX"
3104,"8","8386",0000,,083867,"8386","1",2010-10-02,"3","3","2","MIG Banque SA","MIG Banque SA","Route des Gouttes d' Or 14",,"2008","Neuchâtel","032 722 81 00","032 722 81 01",,,,"MIGBCH22XXX"
3105,"8","8387",0000,,083875,"8387","1",2009-11-22,"1","1","2","ING Belgique","ING Belgique, Bruxelles","6, rue Jean-Petitot","Case postale 5613","1211","Genève 11","022 592 30 00","022 592 30 04",,,"17-415869-3","BBRUCHGTXXX"
3106,"8","8388",0000,,083880,"8388","1",2009-11-22,"3","3","2","Bque Baring","Banque Baring Brothers Sturdza SA","Rue du Rhône 112","Case postale 3024","1211","Genève 3","022 317 98 11","022 310 38 80",,,"12-506-7","BABRCHGGXXX"
3107,"8","8389",0000,,083891,"8389","1",2009-11-22,"1","1","1","Bez.-Spark.","Bezirks-Sparkasse Dielsdorf Genossenschaft","Bahnhofstrasse 29","Postfach","8157","Dielsdorf","044 854 90 00","044 853 07 28",,,"30-38182-1","BZSDCH22XXX"
3108,"8","8389",0001,,083891,"8389","3",2005-09-25,"1","1","1","Bez.-Spark.","Bezirks-Sparkasse Dielsdorf Genossenschaft","Badenerstrasse 2","Postfach","8107","Buchs ZH","044 844 03 50","044 845 10 15",,,"*30-38182-1",
3109,"8","8389",0002,,083891,"8389","3",2005-09-25,"1","1","1","Bez.-Spark.","Bezirks-Sparkasse Dielsdorf Genossenschaft","Glattalstrasse 188","Postfach","8153","Rümlang","044 817 27 66","044 818 10 67",,,"*30-38182-1",
3110,"8","8389",0003,,083891,"8389","3",2009-02-11,"1","1","1","Bez.-Spark.","Bezirks-Sparkasse Dielsdorf Genossenschaft","Grafschaftstrasse 8","Postfach","8172","Niederglatt ZH","044 851 81 10","044 851 81 19",,,"*30-38182-1",
3111,"8","8389",0004,,083891,"8389","3",2012-03-01,"1","1","1","Bez.-Spark.","Bezirks-Sparkasse Dielsdorf Genossenschaft","Dorfstrasse 2",,"8166","Niederweningen","044 857 70 70","044 857 70 71",,,"*30-38182-1","BZSDCH22XXX"
3112,"8","8390",0000,,083909,"8390","1",2011-07-01,"1","3","1","Altern. Bank","Alternative Bank Schweiz AG","Amthausquai 21","Postfach","4601","Olten","062 206 16 16","062 206 16 17",,,"46-110-7","ALSWCH21XXX"
3113,"8","8391",0000,,083917,"8391","1",2009-11-22,"1","0","1","WIR","WIR Bank Genossenschaft","Auberg 1","Postfach","4002","Basel","061 277 91 11","061 277 92 39",,,"40-10970-0",
3114,"8","8391",0001,,083917,"8391","3",2000-04-07,"1","0","1","WIR","WIR Bank Genossenschaft","Helvetiastrasse 35",,"3000","Bern 6","031 350 50 50","031 350 50 79",,,"*40-10970-0",
3115,"8","8391",0002,,083917,"8391","3",2000-04-07,"1","0","1","WIR","WIR Bank Genossenschaft","Obergrundstrasse 88","Postfach","6000","Luzern 4","041 318 60 20","041 318 60 49",,,"*40-10970-0",
3116,"8","8391",0003,,083917,"8391","3",2000-04-07,"1","0","1","WIR","WIR Bank Genossenschaft","Blumenbergplatz 7",,"9001","St. Gallen","071 225 20 40","071 225 20 69",,,"*40-10970-0",
3117,"8","8391",0004,,083917,"8391","3",2005-03-16,"1","0","1","WIR","WIR Bank Genossenschaft","Rötelstrasse 37",,"8042","Zürich","044 368 49 49","044 361 98 48",,,"*40-10970-0",
3118,"8","8391",0005,,083917,"8391","3",2000-04-07,"1","0","2","WIR","Banque WIR société coopérative","3, rue du Simplon",,"1001","Lausanne","021 613 06 70","021 613 06 89",,,"*40-10970-0",
3119,"8","8391",0006,,083917,"8391","3",2000-04-07,"1","0","3","WIR","Banca WIR società cooperativa","Riva Caccia 1",,"6900","Lugano","091 985 90 90","091 985 90 99",,,"*40-10970-0",
3120,"8","8392",0000,,083925,"8392","1",2009-11-22,"1","0","1","Gemeins. Bank","Freie Gemeinschaftsbank Genossenschaft","Gerbergasse 30","Postfach","4001","Basel","061 269 81 00","061 269 81 49",,,"40-963-0",
3121,"8","8393",0000,,083930,"8393","1",2009-11-22,"1","1","1","Bank EKI","Bank EKI Genossenschaft","Rosenstrasse 1","Postfach","3800","Interlaken","033 826 17 71","033 826 17 79",,,"30-38252-6","EKIICH22XXX"
3122,"8","8393",0001,,083930,"8393","3",2005-09-25,"1","1","1","Bank EKI","Bank EKI Genossenschaft","Beim Bahnhof",,"3818","Grindelwald","033 853 29 70","033 853 55 70",,,"*30-38252-6",
3123,"8","8393",0002,,083930,"8393","3",2005-09-25,"1","1","1","Bank EKI","Bank EKI Genossenschaft","Beim Bahnhof",,"3822","Lauterbrunnen","033 855 36 55","033 855 36 09",,,"*30-38252-6",
3124,"8","8393",0003,,083930,"8393","3",2005-09-27,"1","1","1","Bank EKI","Bank EKI Genossenschaft","Bahnhofplatz",,"3812","Wilderswil","033 823 10 70","033 823 11 36",,,"*30-38252-6",
3125,"8","8393",0004,,083930,"8393","3",2005-09-27,"1","1","1","Bank EKI","Bank EKI Genossenschaft","Seestrasse 6",,"3806","Bönigen b. Interlaken","033 821 61 20","033 823 40 51",,,"*30-38252-6",
3126,"8","8394",0000,,083941,"8394","1",2009-11-22,"1","1","1","Bank EEK","Bank EEK AG","Amthausgasse 14 / Marktgasse 19","Postfach 309","3000","Bern 7","031 310 52 52","031 310 52 99",,,"30-38155-7","EEKBCH22XXX"
3127,"8","8395",0000,,083956,"8395","1",2010-08-07,"1","3","1","S+L Bucheggberg","Spar- und Leihkasse Bucheggberg","Hauptstrasse 69","Postfach","4584","Lüterswil","032 352 10 60","032 352 10 70",,,"30-38206-7","SLBUCH22XXX"
3128,"8","8396",0000,,083964,"8396","1",2012-04-11,"1","3","1","S + L GUERBET.","SPAR + LEIHKASSE GUERBETAL AG","Dorfstrasse 19","Postfach","3127","Mühlethurnen","031 808 19 19","031 809 22 16",,,"30-38186-8","SLGUCH2MXXX"
